tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,subject,Activity
0.30171512,-0.007049391,-0.093681451,-0.040142869,-0.14142127,-0.32583132,-0.079918141,-0.18283028,-0.2815618,0.19967601,-0.12183796,-0.51582856,0.21270398,0.12997272,0.42536788,1,WALKING_DOWNSTAIRS
0.28155172,-0.016110289,-0.14009252,-0.094665347,-0.007347987,-0.34749167,-0.15105299,-0.14269316,-0.31586643,0.19967601,-0.034023846,-0.51582856,0.21270398,-0.19373284,0.42536788,1,WALKING_DOWNSTAIRS
0.27395574,-0.022899292,-0.12725614,-0.1333824,0.13226521,-0.3361737,-0.2115938,-0.051626454,-0.31821436,0.33635049,-0.034023846,-0.37251806,0.21039827,-0.22828834,0.46726714,1,WALKING_DOWNSTAIRS
0.29995717,0.014082123,-0.082310404,0.069268419,0.057800324,-0.23505028,-0.04180553,-0.11104475,-0.20960922,0.53149063,0.10355351,-0.27159376,0.15331597,-0.22828834,0.30548818,1,WALKING_DOWNSTAIRS
0.26537379,-0.017156211,-0.13877347,0.12036221,0.083343662,-0.22198362,0.032087353,-0.048226393,-0.18674495,0.53149063,0.10355351,-0.27159376,0.15331597,-0.23469758,0.30548818,1,WALKING_DOWNSTAIRS
0.27763311,-0.03726758,-0.10002093,-0.021760423,-0.032132086,-0.19655791,-0.095171703,-0.16015328,-0.15090388,0.42881097,-0.20400393,-0.40382293,0.32258431,-0.23469758,0.28458405,1,WALKING_DOWNSTAIRS
0.26688016,-0.002307302,-0.063727153,-0.049966361,-0.24740345,-0.25858891,-0.10428915,-0.34102986,-0.24010234,0.42881097,-0.1671987,-0.40382293,0.067419025,0.049910373,0.28458405,1,WALKING_DOWNSTAIRS
0.21070047,-0.005968762,-0.1095915,-0.064215283,-0.20213904,-0.32766382,-0.10936014,-0.30224868,-0.32564342,0.15867834,-0.1671987,-0.37088485,0.067419025,0.049910373,0.34677635,1,WALKING_DOWNSTAIRS
0.28521305,-0.020202459,-0.011024206,0.12298877,0.08194572,0.049997153,0.050769097,0.012863203,-0.0146884,0.54451198,-0.13146399,-0.12670804,0.060543611,-0.043993573,0.068364392,1,WALKING_DOWNSTAIRS
0.4699458,-0.033624109,-0.1412542,0.11546276,0.019113399,-0.03447136,0.096474415,-0.082700007,-0.048396212,0.54451198,-0.034346562,-0.22503958,0.072793049,-0.043993573,0.068364392,1,WALKING_DOWNSTAIRS
0.23528441,-0.014570467,-0.20841776,0.099089605,0.3007347,-0.2064967,0.051918425,0.068505255,-0.18660619,0.39965938,-0.004119991,-0.21261974,0.072793049,-0.59110576,0.28058569,1,WALKING_DOWNSTAIRS
0.1669136,-0.03373288,-0.13334869,0.052910086,0.26572452,-0.21271262,-0.034228712,0.088087162,-0.1653765,0.41211967,-0.004119991,-0.21261974,0.11378362,-0.59110576,0.41835549,1,WALKING_DOWNSTAIRS
0.44562097,-0.011902709,-0.15116909,0.11820941,-0.051036543,-0.14692209,0.072404304,-0.11239477,-0.066237734,0.46033226,-0.1413488,-0.32559819,0.11378362,-0.036750922,0.31721199,1,WALKING_DOWNSTAIRS
0.23179921,-0.007522025,-0.055801013,0.063689044,-0.017154892,-0.23035782,0.000198348,-0.073383474,-0.18277915,0.46033226,-0.045989902,-0.32559819,-0.042975331,-0.036750922,0.31721199,1,WALKING_DOWNSTAIRS
0.28134949,-0.000709831,-0.008699901,0.1466405,-0.15760804,-0.24012018,0.061130847,-0.18535036,-0.2308912,0.63640789,-0.045989902,-0.26181546,-0.042975331,0.12064436,0.32660596,1,WALKING_DOWNSTAIRS
0.36248249,-0.003552694,-0.18104462,0.24954917,-0.21185711,-0.16926229,0.18132372,-0.27056224,-0.14491092,0.63640789,-0.082590017,-0.26181546,-0.18629747,-0.031230017,0.17253731,1,WALKING_DOWNSTAIRS
0.43503687,-0.00659175,-0.082909932,0.078451291,-0.098710248,-0.26404564,0.04630488,-0.13587276,-0.23660048,0.12485933,-0.15940717,-0.40091513,-0.080068708,0.13961058,0.44911368,1,WALKING_DOWNSTAIRS
0.35119884,0.021866728,-0.1494262,0.076174685,-0.10048684,-0.29808742,0.044780942,-0.11849952,-0.26209208,0.34569746,-0.15940717,-0.40091513,-0.047336394,0.15397543,0.44911368,1,WALKING_DOWNSTAIRS
0.13046118,-0.05499692,-0.13178649,-0.10749685,0.10655765,-0.22750121,-0.19303286,0.031338172,-0.23970389,0.34569746,-0.17733014,-0.000302616,-0.047336394,-0.14532402,0.4360838,1,WALKING_DOWNSTAIRS
0.31277629,-0.050409373,-0.043028643,0.026284824,0.16827786,-0.18619953,-0.074634555,0.090838808,-0.16199627,0.34323986,0.008622833,-0.000302616,-0.002160725,-0.14532402,0.4360838,1,WALKING_DOWNSTAIRS
0.42595606,0.02456,-0.15095947,0.099239639,-0.038196632,-0.27249905,-0.006101532,-0.083141371,-0.21916172,0.34323986,0.008622833,-0.32136642,-0.083023253,0.057415437,0.42841653,1,WALKING_DOWNSTAIRS
0.26749864,-0.018319479,-0.16901282,-0.041248287,-0.13421251,-0.31053548,-0.12550602,-0.15017083,-0.27627637,0.18435317,-0.075418581,-0.27707932,-0.083023253,0.057415437,0.42841653,1,WALKING_DOWNSTAIRS
0.15439416,0.001604517,-0.010548619,-0.023648539,-0.19748806,-0.29180071,-0.080848299,-0.19853609,-0.26108367,0.15481704,-0.17978636,-0.27707932,-0.14545048,0.16428642,0.44211554,1,WALKING_DOWNSTAIRS
0.20535149,-0.003807358,-0.032628831,0.019304723,-0.22962531,-0.30764605,-0.059149997,-0.26822101,-0.25673055,0.15972982,-0.17978636,-0.38490301,-0.14545048,0.16428642,0.45603991,1,WALKING_DOWNSTAIRS
0.18360372,-0.076558729,-0.0469561,-0.36751584,-0.099160728,0.020546431,-0.41272907,-0.10732287,0.087381154,-0.2209385,-0.15630618,-0.17348429,0.14523996,0.11676394,0.37135921,1,WALKING_UPSTAIRS
0.27918273,-0.036965677,-0.13360426,-0.35903189,-0.12411225,-0.10286776,-0.3942299,-0.1204564,-0.027792432,-0.31913613,-0.15630618,-0.28508925,0.14523996,0.24376706,0.49275083,1,WALKING_UPSTAIRS
0.30116241,-0.001759297,-0.10683037,-0.36266589,0.001220042,-0.11153777,-0.40083722,-0.001549374,-0.028194046,-0.26951781,-0.18650644,-0.29074165,0.23704812,0.091342016,0.49329446,1,WALKING_UPSTAIRS
0.29341097,-0.018714518,-0.066159078,-0.36815735,0.09566293,-0.019262368,-0.43057909,0.10843232,0.027044075,-0.16984818,-0.046241968,-0.11238231,0.28825291,0.091342016,0.38349808,1,WALKING_UPSTAIRS
0.2303099,0.002173712,-0.043103131,-0.33525447,-0.020443574,0.03120999,-0.39898482,-0.039489432,0.097693296,-0.16984818,-0.046241968,-0.11238231,0.18368908,0.14049287,0.38349808,1,WALKING_UPSTAIRS
0.15851651,0.004256145,-0.018779209,-0.40602178,-0.083613613,-0.012498101,-0.46676341,-0.10156687,0.094817271,-0.23294709,-0.17248835,-0.17482245,0.18368908,0.21346028,0.51661759,1,WALKING_UPSTAIRS
0.21524532,-0.032628002,-0.11896558,-0.40674365,-0.06891508,0.025753713,-0.45629985,-0.053195878,0.089389785,-0.23294709,-0.15529925,-0.10120328,0.074915972,0.20070781,0.38520671,1,WALKING_UPSTAIRS
0.27147742,-0.030746091,-0.15623238,-0.34169859,-0.15299856,0.021435303,-0.3803102,-0.1439614,0.051974091,-0.16093241,-0.15529925,-0.10120328,0.074915972,0.20070781,0.38520671,1,WALKING_UPSTAIRS
0.14085877,-0.068261729,-0.072115723,-0.23449858,-0.079448995,-0.03366354,-0.29736285,-0.067637282,-0.003288865,-0.084349927,-0.14058406,-0.14896713,0.068893691,0.24392763,0.41117757,1,WALKING_UPSTAIRS
0.23145946,-0.013340312,-0.092367982,-0.316791,-0.11425996,-0.07121696,-0.34886602,-0.099204791,-0.019111858,-0.084349927,-0.14058406,-0.24943093,0.18354532,0.26539705,0.41117757,1,WALKING_UPSTAIRS
0.29569289,-0.017291,-0.099927816,-0.35712019,0.04116528,-0.091122383,-0.36852979,0.026051281,-0.04649137,-0.25010096,-0.10369664,-0.26374681,0.29971836,0.041936138,0.38584412,1,WALKING_UPSTAIRS
0.34408292,-0.019665159,-0.14195199,-0.36118484,0.019695865,-0.10072484,-0.38373739,0.021786895,-0.066112412,-0.21511695,-0.10369664,-0.21885922,0.33616385,0.041936138,0.38584412,1,WALKING_UPSTAIRS
0.33299252,-0.030312276,-0.11360054,-0.42752783,-0.12121388,-0.090093246,-0.46737117,-0.08693389,-0.034332956,-0.21511695,-0.11947771,-0.21885922,0.26315903,0.27341933,0.54210912,1,WALKING_UPSTAIRS
0.31672153,-0.023908255,-0.1107584,-0.42147434,-0.005497985,-0.017909026,-0.4617745,0.049677113,0.065574401,-0.19786643,-0.11947771,-0.24139492,0.26315903,0.21188424,0.44099563,1,WALKING_UPSTAIRS
0.27425493,-0.028953751,-0.15558324,-0.39644844,-0.096768344,-0.038192465,-0.44782739,-0.073059471,0.010030572,-0.19786643,-0.21133556,-0.24139492,0.29203923,0.21188424,0.44099563,1,WALKING_UPSTAIRS
0.26034404,-0.03367069,-0.12730182,-0.43384531,-0.2376815,-0.073172704,-0.49171803,-0.24224478,-0.051791478,-0.27422419,-0.21583729,-0.19970451,0.29203923,0.35248359,0.45933642,1,WALKING_UPSTAIRS
0.27771111,-0.008931504,-0.081181352,-0.45755795,-0.20956424,0.007230816,-0.50921499,-0.19681125,0.068844658,-0.40924259,-0.21583729,-0.19970451,0.31149454,0.30127391,0.48506667,1,WALKING_UPSTAIRS
0.22622757,-0.053718943,-0.11252061,-0.35092567,-0.009298234,0.007788298,-0.39898589,0.047077501,0.023588898,-0.061187821,-0.092216233,-0.057254559,0.25815612,0.20866908,0.46029854,1,WALKING_UPSTAIRS
0.25960382,-0.018097161,-0.11447381,-0.35222794,0.048864663,-0.078109362,-0.40871996,0.066438692,-0.034318676,-0.061187821,-0.092216233,-0.2034331,0.25815612,0.01471095,0.49486833,1,WALKING_UPSTAIRS
0.34402821,-0.035875128,-0.094238465,-0.39707126,0.1676057,-0.045335084,-0.43520634,0.1633098,-0.013183113,-0.11436307,-0.080474276,-0.15534015,0.33657993,0.01471095,0.48308101,1,WALKING_UPSTAIRS
0.37052032,-0.008881052,-0.15190137,-0.44266976,0.12090121,0.057691449,-0.48133636,0.1153419,0.096208498,-0.24947507,-0.010268523,-0.15534015,0.39247129,0.08351172,0.39160844,1,WALKING_UPSTAIRS
0.2732136,-0.012546631,-0.12786494,-0.4461546,0.009590231,-0.03125736,-0.48845308,0.022077931,0.017644308,-0.24947507,-0.010268523,-0.224758,0.29119644,0.1491589,0.39160844,1,WALKING_UPSTAIRS
0.23124563,-0.007222504,-0.034995546,-0.47091075,0.011840328,-0.055521071,-0.53279555,-0.010658694,0.008757936,-0.13309147,-0.01896586,-0.069692277,0.29119644,0.16869689,0.58928617,1,WALKING_UPSTAIRS
0.25025528,0.007723447,-0.058462756,-0.38835593,-0.029383066,0.054298832,-0.47808653,-0.053467542,0.10120993,-0.081914436,-0.01896586,-0.069692277,0.21227706,0.16869689,0.47515276,1,WALKING_UPSTAIRS
0.23033751,-0.021806697,-0.11877561,-0.36143839,-0.14781189,-0.022630007,-0.44410456,-0.12961207,-0.001755883,-0.007501075,-0.24743304,-0.082610835,0.21227706,0.2061759,0.47515276,1,WALKING_UPSTAIRS
0.22969556,-0.05216571,-0.11179085,-0.34368292,-0.17038844,-0.051609335,-0.41718381,-0.18924646,0.005103513,0.080719274,-0.24809277,-0.26283816,0.21613219,0.10447987,0.39451851,1,WALKING_UPSTAIRS
0.26076161,-0.035370696,-0.13730782,-0.97372342,-0.9291499,-0.87500058,-0.97375714,-0.92002855,-0.88536901,-0.93717339,-0.5550584,-0.7171582,0.8211819,0.65114657,0.80024157,1,STANDING
0.28981703,-0.010751748,-0.11994169,-0.99460871,-0.97444649,-0.91805537,-0.99513389,-0.97537849,-0.90924579,-0.93439013,-0.5550584,-0.80379361,0.85110847,0.68712094,0.80024157,1,STANDING
0.28451133,-0.008544813,-0.089976474,-0.99444689,-0.9791183,-0.97744618,-0.99470284,-0.98158308,-0.97809061,-0.93439013,-0.55593813,-0.80379361,0.85110847,0.68712094,0.83877133,1,STANDING
0.2852744,-0.004513206,-0.1137861,-0.99416918,-0.95691531,-0.97684809,-0.9946593,-0.96082995,-0.9771848,-0.93461118,-0.52657095,-0.81728136,0.84517668,0.67817299,0.82338778,1,STANDING
0.27239664,-0.023659196,-0.11324183,-0.99029079,-0.91634568,-0.97697957,-0.99090863,-0.91191851,-0.97634617,-0.93461118,-0.52657095,-0.81728136,0.84207376,0.6614462,0.82338778,1,STANDING
0.26580577,-0.032762393,-0.11731189,-0.99267758,-0.95104936,-0.97602096,-0.99337061,-0.94783299,-0.97387405,-0.93520858,-0.57119784,-0.82299507,0.8398441,0.6614462,0.82750167,1,STANDING
0.278426,-0.017091944,-0.12529627,-0.99415676,-0.98700963,-0.98204621,-0.99598779,-0.98799548,-0.98082236,-0.93520858,-0.56966463,-0.82482097,0.8398441,0.68695576,0.82750167,1,STANDING
0.27942505,-0.014947411,-0.1101951,-0.99698312,-0.99453026,-0.98363505,-0.9975686,-0.99416477,-0.98391601,-0.93787625,-0.56966463,-0.81659889,0.8518007,0.69554533,0.83668463,1,STANDING
0.27526076,-0.016105674,-0.10343073,-0.99577942,-0.97855604,-0.99234774,-0.99660839,-0.98257397,-0.99180798,-0.93447493,-0.56537763,-0.81659889,0.8482445,0.67464344,0.84085227,1,STANDING
0.27687455,-0.018606634,-0.112972,-0.99553121,-0.97702551,-0.98667852,-0.99632622,-0.98005693,-0.98580863,-0.93447493,-0.56537763,-0.81639291,0.8482445,0.67464344,0.84085227,1,STANDING
0.2792417,-0.017290162,-0.11394039,-0.99828462,-0.98913519,-0.98617287,-0.99836289,-0.9891822,-0.98635085,-0.9408002,-0.56891041,-0.81639291,0.85187221,0.68842576,0.8347888,1,STANDING
0.27884783,-0.01531619,-0.10701234,-0.99835991,-0.98394066,-0.99173879,-0.99843338,-0.98458787,-0.9919162,-0.94444392,-0.56891041,-0.82494931,0.85074815,0.68704606,0.8347888,1,STANDING
0.27368218,-0.019975668,-0.10754792,-0.99690186,-0.97694701,-0.99288615,-0.99685666,-0.97533095,-0.99293569,-0.94444392,-0.56923539,-0.81945813,0.85074815,0.68519416,0.84695025,1,STANDING
0.27394901,-0.021795449,-0.11743596,-0.9958287,-0.9846918,-0.98680949,-0.9965659,-0.98420113,-0.98698277,-0.93388726,-0.57416084,-0.81945813,0.85080729,0.68519416,0.83572858,1,STANDING
0.32236308,0.034225504,-0.05735073,-0.96959958,-0.79992743,-0.89611149,-0.96980144,-0.774658,-0.88204692,-0.89741823,-0.432467,-0.74747774,0.84906613,0.67974358,0.83700142,1,STANDING
0.2745262,-0.025134082,-0.12251223,-0.99393011,-0.96387999,-0.95934962,-0.99520146,-0.96706258,-0.96456034,-0.93197397,-0.54360815,-0.77476108,0.84906613,0.67974358,0.83426229,1,STANDING
0.27380646,-0.019735938,-0.11988703,-0.99843174,-0.97745674,-0.98177192,-0.99849242,-0.9766982,-0.97843446,-0.94501777,-0.57096695,-0.82863966,0.85113939,0.68491753,0.83426229,1,STANDING
0.27664268,-0.016755348,-0.099381423,-0.99757572,-0.9870249,-0.99563498,-0.99786639,-0.98637693,-0.99491023,-0.94111697,-0.56844496,-0.81931681,0.85166882,0.69128445,0.85249926,1,STANDING
0.27436388,-0.023361777,-0.11033551,-0.99708947,-0.98878065,-0.9805598,-0.99744085,-0.98852006,-0.97738424,-0.94111697,-0.56844496,-0.81931681,0.85039018,0.68649831,0.84216068,1,STANDING
0.27475366,-0.020102285,-0.12120311,-0.99845548,-0.97979641,-0.99549304,-0.99866384,-0.97769973,-0.9954988,-0.94396079,-0.57008693,-0.82787201,0.85039018,0.68649831,0.84216068,1,STANDING
0.27872042,-0.014508176,-0.11530914,-0.99803797,-0.98579434,-0.99845546,-0.99867195,-0.98375283,-0.99952017,-0.93830071,-0.57008693,-0.82787201,0.85376513,0.69043043,0.84370407,1,STANDING
0.27938002,-0.01543831,-0.11126972,-0.99789716,-0.99152482,-0.99924206,-0.99862273,-0.99053737,-0.99975492,-0.93830071,-0.57190138,-0.82911998,0.85343291,0.69443644,0.84621349,1,STANDING
0.27734354,-0.01565033,-0.10844766,-0.99786452,-0.99265102,-0.99945444,-0.99817988,-0.99267,-0.99931596,-0.94260397,-0.57195883,-0.82558567,0.85079621,0.69060353,0.84943617,1,STANDING
0.27796276,-0.015040946,-0.10639918,-0.99722941,-0.98963355,-0.99267588,-0.99724016,-0.98883054,-0.99188082,-0.94343889,-0.57193387,-0.81927156,0.85079621,0.69060353,0.8471121,1,STANDING
0.27997806,-0.015505193,-0.10621291,-0.99801874,-0.99137526,-0.99230109,-0.99799323,-0.98997505,-0.9925148,-0.94385467,-0.57193387,-0.81927156,0.85369265,0.69333133,0.84605978,1,STANDING
0.27970111,-0.015808416,-0.10892197,-0.99875228,-0.99407978,-0.99191232,-0.99865882,-0.99324257,-0.99273293,-0.94414924,-0.57260526,-0.8221232,0.8537999,0.69529005,0.84259915,1,STANDING
0.26297624,-0.000287371,-0.17609097,-0.95017368,-0.61459668,-0.89803499,-0.95484167,-0.65022595,-0.88326273,-0.93131665,-0.21084369,-0.80903464,0.77026095,0.64571819,0.78044254,1,SITTING
0.29811757,-0.035646628,-0.11592994,-0.98983698,-0.9077711,-0.94644862,-0.98924622,-0.89898174,-0.94463281,-0.93131665,-0.56306196,-0.81371921,0.85401477,0.64571819,0.80478705,1,SITTING
0.27727452,-0.011693149,-0.10258892,-0.99719472,-0.98421017,-0.98371764,-0.99751306,-0.98381914,-0.98287964,-0.94063375,-0.56306196,-0.81371921,0.85174121,0.68780573,0.83640433,1,SITTING
0.27866687,-0.017999434,-0.11006327,-0.99763711,-0.99050786,-0.98937496,-0.99802385,-0.98957736,-0.99111106,-0.9404844,-0.56988119,-0.81349676,0.85174121,0.69223983,0.83640433,1,SITTING
0.27873199,-0.018106346,-0.10781649,-0.99744243,-0.99194879,-0.990915,-0.99756851,-0.99072678,-0.99215424,-0.9404844,-0.57106503,-0.81349676,0.85118314,0.69223983,0.84490962,1,SITTING
0.27559191,-0.013962574,-0.10788811,-0.99796584,-0.99362312,-0.99363071,-0.99803631,-0.99301094,-0.99400846,-0.9430528,-0.57106503,-0.81648294,0.85118314,0.69356667,0.84797793,1,SITTING
0.27832678,-0.01757272,-0.10987181,-0.99741288,-0.99000297,-0.99533322,-0.99747116,-0.98814925,-0.99571944,-0.9430528,-0.57138573,-0.81648294,0.85116957,0.6907623,0.84610451,1,SITTING
0.27839415,-0.018437222,-0.1116638,-0.99718769,-0.99166889,-0.9986534,-0.99742499,-0.9902071,-0.99774408,-0.94004279,-0.5727419,-0.82774766,0.85116957,0.6907623,0.84610451,1,SITTING
0.27750957,-0.016333594,-0.10989482,-0.99732911,-0.99400736,-0.99746062,-0.9974733,-0.99292872,-0.99782243,-0.94004279,-0.5727419,-0.8220838,0.85167237,0.69432824,0.84715435,1,SITTING
0.27798405,-0.017867041,-0.10694863,-0.99629013,-0.99311339,-0.99575029,-0.99636861,-0.99228906,-0.99588823,-0.94114574,-0.57449389,-0.82085581,0.84767383,0.69310158,0.8471463,1,SITTING
0.27564442,-0.015470231,-0.10820759,-0.99658306,-0.99050546,-0.99632901,-0.99691006,-0.98982376,-0.99669195,-0.94114574,-0.56712028,-0.82085581,0.84767383,0.69310158,0.84658272,1,SITTING
0.39365355,-0.023633221,-0.12592376,-0.96229044,-0.94488138,-0.9010443,-0.96313106,-0.94709301,-0.89871733,-0.85629948,-0.53419958,-0.80496684,0.85896802,0.67683806,0.78283747,1,LAYING
0.31932383,-0.024865202,-0.099798821,-0.96703313,-0.97373558,-0.97617628,-0.96793099,-0.97044543,-0.97331613,-0.89751575,-0.57478054,-0.80496684,0.84821526,0.67900897,0.84184469,1,LAYING
0.27903686,-0.016669682,-0.10935435,-0.99513738,-0.99481239,-0.99520044,-0.99573326,-0.99473698,-0.99614311,-0.93608505,-0.56988576,-0.82119139,0.84821526,0.69348466,0.8476464,1,LAYING
0.2816654,-0.017570074,-0.11073427,-0.99444613,-0.99403787,-0.99451423,-0.99513599,-0.99457452,-0.99515962,-0.93606548,-0.56988576,-0.82119139,0.84798149,0.69172442,0.84254869,1,LAYING
0.27714164,-0.01806797,-0.11041766,-0.99502039,-0.99533986,-0.99241301,-0.99556391,-0.99511739,-0.99171553,-0.93606548,-0.57588837,-0.82464636,0.84798149,0.69172442,0.84254869,1,LAYING
0.27890115,-0.017814424,-0.10698796,-0.99585495,-0.99727068,-0.99398513,-0.99587017,-0.9966636,-0.99360321,-0.93930579,-0.57709973,-0.82464636,0.85052869,0.69362556,0.84446444,1,LAYING
0.27972834,-0.01600381,-0.1073364,-0.99493112,-0.99657148,-0.99415005,-0.99500902,-0.99541294,-0.99581096,-0.93930579,-0.57394834,-0.8142754,0.84894461,0.6959056,0.84053894,1,LAYING
0.27603949,-0.017357172,-0.10897656,-0.99642945,-0.99240921,-0.99281446,-0.99652662,-0.99133753,-0.99424192,-0.94167987,-0.57394834,-0.8142754,0.84894461,0.68973941,0.84053894,1,LAYING
0.27831632,-0.018048727,-0.10840311,-0.99566688,-0.99187043,-0.99635754,-0.99576126,-0.99167691,-0.996794,-0.93944847,-0.57365944,-0.82550699,0.8499026,0.68973941,0.8468216,1,LAYING
0.27575263,-0.016788627,-0.10562315,-0.99497148,-0.99383336,-0.99862454,-0.99528422,-0.99320635,-0.99980779,-0.93944847,-0.57365944,-0.82345303,0.84843638,0.69218018,0.84685592,1,LAYING
0.27885089,-0.016544181,-0.10901088,-0.99466309,-0.99543722,-0.99647999,-0.99480352,-0.99522155,-0.99805359,-0.94101323,-0.57411734,-0.82345303,0.84843638,0.69484582,0.84259054,1,LAYING
0.28202074,-0.017589649,-0.10793379,-0.99523745,-0.99659185,-0.99515189,-0.99552657,-0.99655216,-0.99584046,-0.94079269,-0.57411734,-0.82409494,0.84977841,0.69484582,0.84259054,1,LAYING
0.31076307,0.018053586,-0.20554844,-0.95014395,-0.84495603,-0.71965862,-0.958343,-0.83419038,-0.6810822,-0.82593084,-0.45660722,-0.79334848,0.8397391,0.68149601,0.67767607,1,SITTING
0.2645391,-0.019722322,-0.071903067,-0.99417215,-0.95024127,-0.96688076,-0.9949763,-0.94602073,-0.96661975,-0.9432263,-0.54708497,-0.79334848,0.8397391,0.68058059,0.83644554,1,SITTING
0.26963511,-0.008931439,-0.089394709,-0.99713683,-0.96658737,-0.98559837,-0.99746211,-0.96629498,-0.98559405,-0.9432263,-0.55180514,-0.79575593,0.84694438,0.68058059,0.85004337,1,SITTING
0.27259354,-0.00576265,-0.10852663,-0.99759621,-0.98565524,-0.99025442,-0.99811798,-0.98461421,-0.98986361,-0.9414743,-0.56131549,-0.8246556,0.84955125,0.69550824,0.83743379,1,SITTING
0.27682826,-0.016123297,-0.11023355,-0.99730948,-0.98660761,-0.98836119,-0.99766448,-0.98632075,-0.98874398,-0.9414743,-0.56644053,-0.81026943,0.85009758,0.68997573,0.83743379,1,SITTING
0.2761599,-0.01332633,-0.10596005,-0.99595226,-0.9797755,-0.99271835,-0.99632717,-0.97802867,-0.99378046,-0.94241476,-0.55930254,-0.81026943,0.84764011,0.68997573,0.84591518,1,SITTING
0.27575308,-0.010254163,-0.10953993,-0.99600622,-0.98294879,-0.99649629,-0.99638822,-0.98301201,-0.99681139,-0.94241476,-0.55930254,-0.82340785,0.84764011,0.69261596,0.84636521,1,SITTING
0.27790646,-0.017143471,-0.10985922,-0.99754662,-0.98715573,-0.99602656,-0.99755585,-0.98431023,-0.99628978,-0.94330201,-0.57263759,-0.82388457,0.84860242,0.69261596,0.84691616,1,SITTING
0.27554943,-0.014115159,-0.10899857,-0.99759949,-0.98525652,-0.9956526,-0.9979314,-0.98290918,-0.9955295,-0.94411999,-0.56959126,-0.82275942,0.84860242,0.69417824,0.84691616,1,SITTING
0.27778196,-0.015873588,-0.11050438,-0.99692883,-0.98192492,-0.99671585,-0.99758578,-0.9792709,-0.99564153,-0.9411516,-0.56959126,-0.82275942,0.84908975,0.68921011,0.84816217,1,SITTING
0.27725766,-0.014249297,-0.11220537,-0.99701597,-0.97768015,-0.9971403,-0.9975662,-0.97485848,-0.99673001,-0.9411516,-0.5618011,-0.82633178,0.84942163,0.68921011,0.84353192,1,SITTING
0.27426151,-0.012264695,-0.10949351,-0.99386458,-0.97742116,-0.98933645,-0.99550193,-0.97518223,-0.98958557,-0.93871577,-0.5618011,-0.81265495,0.84025497,0.68957892,0.84353192,1,SITTING
